date,original,annual,seasonal_subannual,semiannual,subseasonal,trend,reconstructed_without_noise,residual
2015-09-21,-0.1743675742124272,-0.06052857021590872,-0.2799948886430919,-0.3888810228620855,0.22372936878826175,0.18002494706020264,-0.32565016587262163,0.15128259166019442
2015-09-22,-0.4460039077549922,-0.060360743743705,-0.2662111860814633,-0.38126245871216,0.19699169010885134,0.1804099522794565,-0.3304327461490206,-0.11557116160597164
2015-09-23,-0.7148625148747804,-0.060149210833001114,-0.24949533921192352,-0.3730987545611574,0.09151336186347675,0.18082893931963673,-0.4104010034229686,-0.3044615114518118
2015-09-24,-0.5521083116986713,-0.059893982937065056,-0.23086597831036185,-0.3643916593057698,-0.029960331477369328,0.18128996142624368,-0.5038219906043223,-0.04828632109434894
2015-09-25,-0.4913558079153781,-0.059595242217207973,-0.21162118506862662,-0.35514875175390337,-0.092667366887351,0.181795588378038,-0.537236957549051,0.0458811496336729
2015-09-26,-0.2811927345218064,-0.05925319070999026,-0.1931865203688681,-0.3453780966133959,-0.04110797643466474,0.18234813467314612,-0.45657764945377277,0.1753849149319664
2015-09-27,-0.1536690795710972,-0.058868115771914024,-0.1770617250016636,-0.3350905420725388,0.13436528880352028,0.18295061571133892,-0.25370447833125725,0.10003539876016004
2015-09-28,-0.0655560173195493,-0.05844032090397883,-0.16465741356827904,-0.3242976531739231,0.38837012775485663,0.18360606106022723,0.02458080116890285,-0.09013681848845215
2015-09-29,0.0375605096037459,-0.05797013533259385,-0.15717821513033212,-0.31301209815020525,0.6329498741650111,0.18431634117129259,0.28910576672317245,-0.25154525711942655
2015-09-30,0.3504696695527505,-0.05745791423073156,-0.1555143187271164,-0.30124797162104866,0.7683422777014389,0.18508057005737266,0.439202643179915,-0.08873297362716448
2015-10-01,0.3560561880167308,-0.05690407556543232,-0.1602028615812407,-0.2890219245918165,0.7206714541322441,0.1858970319583653,0.40043962435211977,-0.04438343633538899
2015-10-02,0.4157087604083955,-0.056308940595081534,-0.17131339235177778,-0.2763475284326672,0.4727483746843196,0.18676765306156307,0.1555461663663562,0.2601625940420393
2015-10-03,0.0932656059328473,-0.05567285904728098,-0.18847306317111803,-0.2632394394044524,0.07375221640028277,0.18769159749596726,-0.24594154772660137,0.33920715365944865
2015-10-04,-0.5376608958089937,-0.05499608791093069,-0.21087928133126346,-0.2497088027018852,-0.375025935557707,0.18867169988876367,-0.7019384076130227,0.16427751180402905
2015-10-05,-1.2437582055066847,-0.05427881268080879,-0.2374315333432978,-0.23576356141554003,-0.7547986516078664,0.1897192327224321,-1.0925533263250808,-0.15120487918160386
2015-10-06,-1.664235445885738,-0.05352124171253281,-0.26682574347213617,-0.22141212667247795,-0.9707168365897985,0.19084410889427078,-1.3216318395526747,-0.3426036063330633
2015-10-07,-1.7640435467987463,-0.05272373202128459,-0.2977009454626825,-0.20666789776294772,-0.9839349363885694,0.19204780963691312,-1.3489797019985712,-0.4150638448001751
2015-10-08,-1.1849053907393734,-0.051886779220661365,-0.3288168393139102,-0.19154859760002899,-0.8214045885618126,0.19333191080131262,-1.2003248938951003,0.015419503155726932
2015-10-09,-0.7070449365408027,-0.05101112439587882,-0.35916254123572244,-0.1760803222089101,-0.560837104597051,0.1946911011508951,-0.9523999912866674,0.24535505474586472
2015-10-10,-0.5112975912115768,-0.050097526245405734,-0.38787473895094315,-0.16029006527311843,-0.29622236559710713,0.19611383670877616,-0.6983708593577983,0.1870732681462215
2015-10-11,-0.3024224011366878,-0.049146691053002685,-0.4142950701799995,-0.14420281248022293,-0.10042352707202859,0.19759143197696524,-0.5104766688082885,0.20805426767160068
2015-10-12,-0.3700876396682445,-0.04815935324284174,-0.43803349724931573,-0.1278440054161867,-0.00039271636535145003,0.19911924460241995,-0.41531032767127574,0.04522268800303125
2015-10-13,-0.3624544902864733,-0.0471361980221706,-0.4588437835438959,-0.11123732326198885,0.026293249087871267,0.20069034513643239,-0.3902337106037518,0.027779220317278475
2015-10-14,-0.6203048850461597,-0.046077959833578465,-0.47663032188018867,-0.0944080188823539,0.032283621167616953,0.20229391633228644,-0.3825387630962177,-0.23776612194994196
2015-10-15,-0.4857168445227237,-0.044985302501743464,-0.4914118624702346,-0.0773782514148191,0.0700423165956602,0.20392816665423186,-0.3398049331369052,-0.1459119113858185
2015-10-16,-0.3176050626601815,-0.04385901970093727,-0.503308195540274,-0.06017428005909259,0.1632151747344861,0.20559065067414956,-0.23853566989166813,-0.07906939276851338
2015-10-17,-0.0806675593564401,-0.042699929801423626,-0.5123814320786646,-0.04282334001239155,0.29538336869814247,0.20727547567075733,-0.09524585752358,0.014578298167139903
2015-10-18,0.0614827039423977,-0.04150887187566292,-0.5186402361809599,-0.025352910569345948,0.41987298796426603,0.20898268619627625,0.04335365553457354,0.018129048407824158
2015-10-19,0.1271601729237133,-0.040286654503526746,-0.5219558937573834,-0.007789063554669091,0.48595374390188517,0.21071813336027842,0.12664026544658433,0.0005199074771289613
2015-10-20,0.2775723488041333,-0.03903407031572667,-0.521989762115525,0.009842736549743991,0.4677022730997152,0.21248639699793678,0.1290075742161443,0.14856477458798897
2015-10-21,0.133395919120478,-0.03775195739874182,-0.5181936070374246,0.02751547444483087,0.3805510884965269,0.21428539438183827,0.06640639288702962,0.06698952623344837
2015-10-22,0.304434926696905,-0.03644107854691836,-0.5098369430485967,0.04520525156420653,0.27688262084713955,0.21611614996836007,-0.008073999215808952,0.31250892591271395
2015-10-23,-0.1665049881544426,-0.03510231181419496,-0.49612206448123203,0.06288461457909339,0.21989048212346307,0.21797419559583547,-0.030475083997035024,-0.13602990415740757
2015-10-24,-0.2445903925143828,-0.03373635648164419,-0.4761423546639769,0.08053273242532225,0.2501674682607008,0.21985952813602833,0.04068101767643023,-0.28527141019081304
2015-10-25,0.0126416927166499,-0.032344031958509996,-0.44911748607218316,0.09812508611795492,0.35782751277097763,0.22177081968154364,0.196261900539783,-0.18362020782313312
2015-10-26,0.5191741885120296,-0.03092625947648255,-0.4144977530526469,0.11563444659461712,0.478315416707452,0.22371042829463889,0.37223627906757856,0.146937909444451
2015-10-27,0.2343666032747819,-0.029484064567556003,-0.37194632304418196,0.13303029587263396,0.5155041387428337,0.2256738905821935,0.4727779375859233,-0.2384113343111414
2015-10-28,0.5668749172850229,-0.028018249177515338,-0.3212662907694215,0.15029011706278608,0.38515920137782883,0.2276620303825618,0.4138268088762399,0.15304810840878302
2015-10-29,0.46132902392745,-0.026529802809380287,-0.2626324441181246,0.16738529753084086,0.05691456606162888,0.22967207693903058,0.16480969360399544,0.29651933032345457
2015-10-30,-0.1304360186286607,-0.025019598234776286,-0.1964265528224817,0.18429136260024342,-0.41965436448114807,0.2317012219022659,-0.22510793103589669,0.09467191240723599
2015-10-31,-0.8234326688303321,-0.023488358169382075,-0.12324699771700065,0.200989124368021,-0.922233599182231,0.23375076789428517,-0.6342290628063076,-0.18920360602402442
2015-11-01,-0.8751454360514436,-0.02193675420618266,-0.04397448163940973,0.21746121423632242,-1.2956982260191026,0.23582730121400186,-0.9083209464143706,0.033175510362926985
2015-11-02,-0.9962535300790272,-0.02036566244618822,0.0402153499339602,0.233682781011268,-1.4104060776418048,0.237925624289352,-0.9189479848534128,-0.07730554522561439
2015-11-03,-0.5105292319271286,-0.018775965285822028,0.12792466258822163,0.24962911426709083,-1.2136821045603636,0.2400403576048204,-0.6148639353860528,0.10433470345892415
2015-11-04,-0.0818882018935847,-0.01716875988926416,0.21745655231167443,0.2652687852856618,-0.7558120183007726,0.24216276622930943,-0.04809267436339115,-0.03379552753019355
2015-11-05,0.4798733535811744,-0.015545159504353956,0.3069596299100099,0.2805704835639765,-0.17571217131753775,0.24428477984592947,0.6405575624980242,-0.1606842089168498
2015-11-06,0.9083329033339586,-0.013906349787876917,0.3944753378830459,0.2955011657557426,0.34718835937027054,0.24639469378887435,1.2696532070100564,-0.3613203036760978
2015-11-07,1.8699919247922108,-0.012253487059922241,0.47799972625927456,0.31002980473467046,0.6579776434859236,0.24848345917773837,1.6822371465976846,0.18775477819452613
