component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
73,383.08399800811196,383.08399800811196,0.00017212778444307357,0.9645636073081257,2.6285988483685223,high_frequency,JP-13,cases
74,382.8505336827707,382.8505336827707,0.0001719180474035943,0.9647355253555293,2.6285988483685223,high_frequency,JP-13,cases
75,378.9341163682615,378.9341163682615,0.000168418723563118,0.9649039440790924,13.136690647482014,subseasonal,JP-13,cases
76,378.9141547889689,378.9141547889689,0.0001684009800292952,0.9650723450591218,13.136690647482014,subseasonal,JP-13,cases
77,377.48839506737596,377.48839506737596,0.00016713606229352528,0.9652394811214153,2.8546117769671704,high_frequency,JP-13,cases
78,377.22526684083834,377.22526684083834,0.00016690313916936002,0.9654063842605847,2.8546117769671704,high_frequency,JP-13,cases
79,376.6350634731485,376.6350634731485,0.00016638127734285303,0.9655727655379275,2.1085450346420322,high_frequency,JP-13,cases
80,376.25992177441117,376.25992177441117,0.00016604999926210796,0.9657388155371895,10.31638418079096,subseasonal,JP-13,cases
81,375.71681698124956,375.71681698124956,0.00016557098218270613,0.9659043865193723,10.31638418079096,subseasonal,JP-13,cases
82,375.4375932043792,375.4375932043792,0.00016532497681975036,0.966069711496192,4.153146322971948,high_frequency,JP-13,cases
83,375.2538723053734,375.2538723053734,0.00016516321240284219,0.9662348747085949,4.153146322971948,high_frequency,JP-13,cases
84,374.8462248038893,374.8462248038893,0.0001648045656007296,0.9663996792741957,2.1085450346420322,high_frequency,JP-13,cases
85,374.0953472413332,374.0953472413332,0.00016414496655096044,0.9665638242407466,2.656644034917556,high_frequency,JP-13,cases
86,373.84308590875895,373.84308590875895,0.00016392366753027407,0.9667277479082769,2.656644034917556,high_frequency,JP-13,cases
87,373.52919621766677,373.52919621766677,0.0001636485127919628,0.9668913964210688,29.61081081081081,subseasonal,JP-13,cases
88,373.3702315111693,373.3702315111693,0.0001635092529828688,0.9670549056740517,29.61081081081081,subseasonal,JP-13,cases
89,372.28441881684034,372.28441881684034,0.00016255962041221935,0.967217465294464,9.87027027027027,subseasonal,JP-13,cases
90,371.16915768203864,371.16915768203864,0.0001615871119718302,0.9673790524064357,3.0758001122964624,high_frequency,JP-13,cases
91,370.97953406749485,370.97953406749485,0.00016142205027581578,0.9675404744567115,3.0758001122964624,high_frequency,JP-13,cases
92,370.4404192510103,370.4404192510103,0.00016095322772479389,0.9677014276844363,5.555780933062881,high_frequency,JP-13,cases
93,370.34111912919263,370.34111912919263,0.0001608669491648174,0.9678622946336012,2.2496919917864475,high_frequency,JP-13,cases
94,369.37302102605014,369.37302102605014,0.0001600270130673829,0.9680223216466686,2.4532019704433496,high_frequency,JP-13,cases
95,369.32833559844863,369.32833559844863,0.00015998829641751406,0.9681823099430861,5.555780933062881,high_frequency,JP-13,cases
96,369.0677532558823,369.0677532558823,0.00015976261420654647,0.9683420725572927,14.046153846153846,subseasonal,JP-13,cases
97,367.6470862633662,367.6470862633662,0.00015853502046858455,0.9685006075777612,2.2496919917864475,high_frequency,JP-13,cases
98,367.52971328221605,367.52971328221605,0.00015843381059442026,0.9686590413883557,2.2496919917864475,high_frequency,JP-13,cases
99,367.18116794667674,367.18116794667674,0.00015813345294060933,0.9688171748412963,4.347619047619048,high_frequency,JP-13,cases
100,367.02834757295625,367.02834757295625,0.0001580018504154694,0.9689751766917117,4.347619047619048,high_frequency,JP-13,cases
101,365.7212056714065,365.7212056714065,0.00015687843273349338,0.9691320551244452,14.046153846153846,subseasonal,JP-13,cases
