prefecture_code,target_variable,frequency_band,model_name,split,selected_candidate,n_observations,mae,rmse,nrmse_std,r2,pearson_correlation
JP-34,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.0029844927943572432,0.003402628853371899,0.3193889968833752,0.8979906686698313,0.9877714953345075
JP-35,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.004556880435077498,0.005689040891763903,0.3953303005944335,0.8437139534319149,0.9278505217555046
JP-36,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.0012332436513791216,0.0015209901811450168,0.4825758423219393,0.7671205564072707,0.8981621789382923
JP-37,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.0029947950600076774,0.0035812619070348236,0.2706587196110399,0.9267438574985125,0.9635146488945268
JP-38,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.007857710958932368,0.009969282277484245,0.6175079092805958,0.6186839819759072,0.8236989733128114
JP-39,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.004113444396312513,0.005291148472894863,0.29751484830737696,0.9114849150366384,0.9774795301213389
JP-40,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.0032503349527426657,0.0042396399897712215,0.520076121129072,0.7295208282313388,0.8953460441221373
JP-41,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.00544620396720483,0.00598183388184963,0.4806303280435117,0.7689944877647864,0.9255389039496311
JP-42,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.005613191088827998,0.006184569610622953,0.50791193133343,0.7420254700091451,0.9760171175377704
JP-43,incidence_per_100k,semiannual,hist_gradient_boosting,validation,medium,365,0.0024997877699687453,0.0031291559322325847,0.40332097117814136,0.8373321942079208,0.9614877226595442
