date,original,high_frequency,seasonal_subannual,subseasonal,trend,reconstructed_without_noise,residual
2018-02-02,0.0,0.022779622375923344,-0.003525627074075124,-0.025062854287235013,0.007790028184408248,0.001981169199021455,-0.001981169199021455
2018-02-03,0.0,0.04108664006973798,-0.005521519068118341,-0.015278797328183711,0.007796421518731884,0.028082745192167812,-0.028082745192167812
2018-02-04,0.0,-0.02830033401739049,-0.007538882553818002,0.0006689432366089407,0.007802389839649251,-0.0273678834949503,0.0273678834949503
2018-02-05,0.0,0.014798026900664556,-0.008555525815675973,0.01276973520853562,0.007808745165722879,0.026820981459247082,-0.026820981459247082
2018-02-06,0.0,-0.015026038910138671,-0.010333889975596791,0.015440347834480624,0.007815807685618367,-0.0021037733656364705,0.0021037733656364705
2018-02-07,0.0,-0.009964591791407641,-0.010516551948325355,0.008131134554981058,0.007823060234979232,-0.004526948949772708,0.004526948949772708
2018-02-08,0.0,-0.027910200967402148,-0.011436291985653558,-0.005685525243825979,0.007830214750820384,-0.037201803446061305,0.037201803446061305
2018-02-09,0.0,0.021940096311030638,-0.0113297011627607,-0.017508612557696354,0.007837791521844276,0.0009395741124178601,-0.0009395741124178601
2018-02-10,0.0,0.03799769952349114,-0.010859101872424452,-0.013880939398859092,0.007845486090594005,0.021103144342801604,-0.021103144342801604
2018-02-11,0.0,-0.012903318829250762,-0.010480679033418417,-0.00027807052941875455,0.007862799140211032,-0.0157992692518769,0.0157992692518769
2018-02-12,0.0,-0.017391915312085622,-0.00874975091088166,0.016944199344623885,0.007879904444050331,-0.001317562434293068,0.001317562434293068
2018-02-13,0.0,0.005552037446860314,-0.007905150402104726,0.02139597699278806,0.007896707641572779,0.026939571679116425,-0.026939571679116425
2018-02-14,0.0,-0.023538315884773682,-0.005637993550902191,0.021519384291679513,0.007913199246825963,0.0002562741028296015,-0.0002562741028296015
2018-02-15,0.0,0.02193637012742155,-0.003937678499187766,0.01690018536905533,0.007929824317846213,0.04282870131513532,-0.04282870131513532
2018-02-16,0.0,0.022494934421373014,-0.0018871129878190748,0.007602090647893972,0.007946046437481175,0.03615595851892908,-0.03615595851892908
2018-02-17,0.0,0.00540964195670966,0.0004324216833832856,-0.001831788700508591,0.007961790976721183,0.011972065916305537,-0.011972065916305537
2018-02-18,0.0,-0.026041883427387474,0.0019120033613323835,-0.00453510957710963,0.007978408259880028,-0.02068658138328469,0.02068658138328469
2018-02-19,0.0,-0.014326761537283681,0.004542871796044704,0.005531419612132599,0.007995364967323603,0.003742894838217225,-0.003742894838217225
2018-02-20,0.0,-0.02426773643628507,0.005784579525927985,0.009162010509232241,0.00801186153421787,-0.0013092848669069707,0.0013092848669069707
2018-02-21,0.0,0.04697793259874634,0.007808859767934153,0.0024898060449643506,0.008028429962920277,0.06530502837456512,-0.06530502837456512
2018-02-22,0.0,0.035923766483959535,0.009053599836822405,-0.006109313426448572,0.00804497831140035,0.04691303120573372,-0.04691303120573372
2018-02-23,0.0,-0.028824171061328077,0.009888189433780076,-0.010709497141482595,0.008060834522200085,-0.02158464424683051,0.02158464424683051
2018-02-24,0.0,-0.0025188307806561544,0.010946287414735831,-0.008183918982281187,0.008076339924787877,0.008319877576586367,-0.008319877576586367
2018-02-25,0.0,-0.029322204546732622,0.010466141745897259,-0.007682495556717161,0.008092096602934692,-0.018446461754617834,0.018446461754617834
2018-02-26,0.0,0.005200970841124015,0.010890118820918011,-0.012047857117749639,0.008108068032434407,0.012151300576726797,-0.012151300576726797
2018-02-27,0.0,0.010889778682606729,0.009833651515719476,-0.015050107621986232,0.008124590107089323,0.013797912683429295,-0.013797912683429295
2018-02-28,0.0,0.01497638880213214,0.009264399381865566,-0.02156609569498837,0.008140763968624037,0.010815456457633373,-0.010815456457633373
2018-03-01,0.0,-0.01095115282310739,0.0080986507359911,-0.030567527567870574,0.008155987520497019,-0.025264042134489843,0.025264042134489843
2018-03-02,0.0,-0.010905001447223015,0.006259624959078503,-0.0176955722902927,0.008171359768566299,-0.014169589009870911,0.014169589009870911
2018-03-03,0.0,-0.007036313151188812,0.005187686598014749,0.009022614950648431,0.008187452161475975,0.015361440558950343,-0.015361440558950343
2018-03-04,0.0,-3.24301773448484e-05,0.002660448740168536,0.02805507925848853,0.008203361401183537,0.038886459222495756,-0.038886459222495756
2018-03-05,0.0,0.020108041339929748,0.0012621336304892714,0.03195204080908567,0.0082194345330147,0.06154165031251939,-0.06154165031251939
2018-03-06,0.0,-0.0277251711889137,-0.0011894976564747741,0.01460703895596432,0.008235299747172546,-0.006072330142251609,0.006072330142251609
2018-03-07,0.0,0.06029875262275349,-0.003003033609133685,0.001958491592991827,0.00825162633337844,0.06750583693999007,-0.06750583693999007
2018-03-08,0.0,-0.016075094017388932,-0.004640483419818197,-0.005561409438681415,0.008266797022072581,-0.018010189853815965,0.018010189853815965
2018-03-09,0.0,-0.025742965863226715,-0.006792265343623037,-0.007166825344610896,0.008281906328949339,-0.03142015022251131,0.03142015022251131
2018-03-10,0.0,0.009064450768304234,-0.007552336401699993,-0.00205117855410224,0.00829696135945791,0.007757897171959911,-0.007757897171959911
2018-03-11,0.0,-0.049154737224806004,-0.009286737619875824,0.015137118939503286,0.008312042870745006,-0.034992313034433536,0.034992313034433536
2018-03-12,0.0,0.0571905779178216,-0.009487607544872356,0.024137710789972185,0.008327356280817017,0.08016803744373845,-0.08016803744373845
2018-03-13,0.0,0.0029601434257288967,-0.01020241314332478,0.010232931966963486,0.008341858117461236,0.011332520366828839,-0.011332520366828839
2018-03-14,0.0,0.002506376303180784,-0.010418550861103975,-0.009231203713360215,0.008356214248705593,-0.008787164022577813,0.008787164022577813
2018-03-15,0.0,-0.0262144932762473,-0.009768155823425974,-0.022620549183260542,0.008371255378680258,-0.05023194290425356,0.05023194290425356
2018-03-16,0.0,0.008242259023383117,-0.009698884782451667,-0.021757104796894303,0.008386579805386698,-0.014827150750576156,0.014827150750576156
2018-03-17,0.0,-0.012919589580900006,-0.008043916796951862,-0.017030336450235557,0.008401476056488999,-0.029592366771598426,0.029592366771598426
2018-03-18,0.0,-0.014915590364475165,-0.007349504590253265,-0.0038911865735368244,0.008416412391669936,-0.017739869136595317,0.017739869136595317
2018-03-19,0.0,0.04796142133761093,-0.005341285738354869,0.015146771218117366,0.008431739465783118,0.06619864628315654,-0.06619864628315654
2018-03-20,0.0,0.01796400015089444,-0.003646585666911799,0.02302385680482186,0.008445899765928553,0.04578717105473305,-0.04578717105473305
2018-03-21,0.0,-0.06565494707245573,-0.0020971352800952746,0.015891920771690604,0.008460373687486223,-0.04339978789337418,0.04339978789337418
2018-03-22,0.0,0.03684885113548212,0.00026163148176397985,-5.0875414597347695e-06,0.008475025929695219,0.04558042100548159,-0.04558042100548159
2018-03-23,0.0,-0.02811855023649798,0.0014488893842078013,-0.0073328880533134015,0.00848971687385235,-0.02551283203175123,0.02551283203175123
2018-03-24,0.0,-0.005982459252881107,0.0039243695615852735,-0.001638766863757566,0.00850439966456661,0.004807543109513209,-0.004807543109513209
2018-03-25,0.0,0.05275914572177425,0.0051511771019833175,0.004167063994646776,0.008519380463786416,0.07059676728219076,-0.07059676728219076
2018-03-26,0.0,-0.03882760494329735,0.006816200913225586,0.010578100784505032,0.008533145046911233,-0.012900158198655502,0.012900158198655502
2018-03-27,0.0,0.031515700672641034,0.008218736967779104,0.02301616198910595,0.008547797595392332,0.07129839722491842,-0.07129839722491842
2018-03-28,0.0,0.008066055817659725,0.008750276226917177,0.013883628526219901,0.008562333541902414,0.039262294112699214,-0.039262294112699214
2018-03-29,0.0,-0.03268169810118186,0.009986111487418497,-0.007001404645348382,0.008576762798822168,-0.021120228460289575,0.021120228460289575
2018-03-30,0.0,0.004985154079029882,0.009458268271657147,-0.026430762121595442,0.008590979576258697,-0.003396360194649716,0.003396360194649716
2018-03-31,0.0,-0.026221479276691207,0.009957628307056456,-0.03549962268076445,0.008605392300430878,-0.043158081349968326,0.043158081349968326
2018-04-01,0.0,0.017311768388795657,0.00917891341500116,-0.01935711072625197,0.008619539201953562,0.01575311027949841,-0.01575311027949841
2018-04-02,0.0,0.02927852143293381,0.008405315390711467,-0.005017294754515561,0.008633497628384081,0.04130003969751379,-0.04130003969751379
2018-04-03,0.0,-0.004311993679354766,0.007641179628208467,-0.005930799028961854,0.008647366746911755,0.006045753666803601,-0.006045753666803601
2018-04-04,0.0,-0.030489039405468047,0.005758316546983205,-0.002794804653716009,0.008661791990549728,-0.018863735521651125,0.018863735521651125
2018-04-05,0.0,-0.02260970889507819,0.005016222804041022,-0.002849837431480408,0.008676463898525855,-0.011766859623991722,0.011766859623991722
2018-04-06,0.0,0.014557014584341442,0.002673697408737727,0.0024750482933356974,0.00869163275815247,0.028397393044567336,-0.028397393044567336
2018-04-07,0.0,0.04055925016852463,0.0013386260032472797,0.003258698223608061,0.008706425061613548,0.05386299945699352,-0.05386299945699352
2018-04-08,0.0,0.010281064179651616,-0.0007357064289460963,0.007929760950433183,0.008720517021513307,0.02619563572265201,-0.02619563572265201
2018-04-09,0.0,-0.024548542179486234,-0.0027291563486481043,0.010971716622558088,0.008735851922387797,-0.007570129983188453,0.007570129983188453
2018-04-10,0.0,-0.006924423218392793,-0.0039480275122933586,0.004009759271727823,0.008751170130167485,0.0018884786712091558,-0.0018884786712091558
2018-04-11,0.0,-0.008806924752126518,-0.006225203661259435,-0.008324524511974598,0.00876627491729701,-0.01459037800806354,0.01459037800806354
2018-04-12,0.0,-0.00030364747475386837,-0.006768182464823879,-0.01365930527946779,0.008781666468098673,-0.011949468750946863,0.011949468750946863
2018-04-13,0.0,-0.004351464256141927,-0.008320989802524041,-0.0016733031396637143,0.008797539838490659,-0.0055482173598390225,0.0055482173598390225
2018-04-14,0.0,0.03531995110839674,-0.008711765128973405,0.018700925171239245,0.0088136821078931,0.05412279325855568,-0.05412279325855568
2018-04-15,0.0,-0.004511311360515175,-0.00919145849494309,0.027763403933614365,0.008829263920309666,0.022889897998465768,-0.022889897998465768
2018-04-16,0.0,-0.02181960443556249,-0.00972359304020604,0.0231502349061164,0.008845533436789881,0.00045257086713774985,-0.00045257086713774985
2018-04-17,0.0,-0.008887454844030324,-0.008885457607600032,0.022206624925092358,0.008861507128141509,0.01329521960160351,-0.01329521960160351
2018-04-18,0.0,-0.0016125170302013544,-0.009085147307435492,0.006607972363091543,0.008877198991569767,0.004787507017024463,-0.004787507017024463
