component,singular_value,norm,variance_fraction,cumulative_variance_fraction,dominant_period_days,assigned_band,prefecture_code,variable
127,2.6851731727980264,2.6851731727980264,0.0001478566567491772,0.9729371299780275,6.529201430274136,high_frequency,JP-13,incidence_per_100k
128,2.6841649843307644,2.6841649843307644,0.00014774564760245757,0.97308487562563,3.0518105849582176,high_frequency,JP-13,incidence_per_100k
129,2.681112526487781,2.681112526487781,0.0001474098031742105,0.9732322854288041,3.0518105849582176,high_frequency,JP-13,incidence_per_100k
130,2.6789989820365023,2.6789989820365023,0.00014717748590526732,0.9733794629147094,3.0518105849582176,high_frequency,JP-13,incidence_per_100k
131,2.6744403561285885,2.6744403561285885,0.0001466770331056483,0.9735261399478151,3.0966647823629168,high_frequency,JP-13,incidence_per_100k
132,2.674436750900699,2.674436750900699,0.0001466766376556074,0.9736728165854708,4.0972326103216155,high_frequency,JP-13,incidence_per_100k
133,2.672794038720794,2.672794038720794,0.00014649650739017328,0.973819313092861,4.0972326103216155,high_frequency,JP-13,incidence_per_100k
134,2.670332564794024,2.670332564794024,0.00014622680363864118,0.9739655398964996,12.59310344827586,subseasonal,JP-13,incidence_per_100k
135,2.668357454022188,2.668357454022188,0.0001460105704037587,0.9741115504669033,17.390476190476193,subseasonal,JP-13,incidence_per_100k
136,2.6638518838730594,2.6638518838730594,0.00014551790367992766,0.9742570683705832,3.2091388400702985,high_frequency,JP-13,incidence_per_100k
137,2.6608848555861737,2.6608848555861737,0.00014519392523962965,0.9744022622958228,3.2091388400702985,high_frequency,JP-13,incidence_per_100k
138,2.658233631080044,2.658233631080044,0.00014490473578458932,0.9745471670316074,8.53271028037383,subseasonal,JP-13,incidence_per_100k
139,2.6514457180162574,2.6514457180162574,0.00014416563978918948,0.9746913326713965,8.53271028037383,subseasonal,JP-13,incidence_per_100k
140,2.6417954445061795,2.6417954445061795,0.00014311813121540824,0.9748344508026119,12.59310344827586,subseasonal,JP-13,incidence_per_100k
141,2.6368509304901746,2.6368509304901746,0.00014258289873074172,0.9749770337013426,4.642372881355932,high_frequency,JP-13,incidence_per_100k
142,2.6368217732312567,2.6368217732312567,0.0001425797454971156,0.9751196134468397,4.642372881355932,high_frequency,JP-13,incidence_per_100k
143,2.6345950148966106,2.6345950148966106,0.0001423390340605637,0.9752619524809003,12.59310344827586,subseasonal,JP-13,incidence_per_100k
144,2.633236115661668,2.633236115661668,0.00014219223766859213,0.9754041447185688,12.59310344827586,subseasonal,JP-13,incidence_per_100k
145,2.627676874551688,2.627676874551688,0.00014159248400134688,0.9755457372025702,13.525925925925925,subseasonal,JP-13,incidence_per_100k
146,2.6228690780150417,2.6228690780150417,0.00014107482135653784,0.9756868120239267,4.0972326103216155,high_frequency,JP-13,incidence_per_100k
147,2.619332476425785,2.619332476425785,0.0001406946353432874,0.97582750665927,4.0972326103216155,high_frequency,JP-13,incidence_per_100k
148,2.6178205503800536,2.6178205503800536,0.00014053225924731376,0.9759680389185172,2.2350061199510405,high_frequency,JP-13,incidence_per_100k
149,2.616473957863927,2.616473957863927,0.00014038771838745918,0.9761084266369047,11.65531914893617,subseasonal,JP-13,incidence_per_100k
